sku,upc,name,brand,category,price,list_price,currency,discount_percentage,available,stock,image_url,local_image,product_url,store,description,rating,reviews_count,size,scraped_at
3093863,750100873341,Galleta Napolitana Chocolate 200g,Cuétara,Dulces,25.0,25.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58703390/7501008733417_00.jpg?v=638990924709970000,product_images\3093863.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galleta-napolitana-chocolate-200g-3093863/p,Chedraui,"Galletas Napolitana de chocolate ricas galletas que te dan todo el sabor tradicional de una galleta tipo waffer de chocolate. Su dulce sabor a chocolate con ligeras notas cítricas, las hace ideales pa",3.9,150,,2025-11-18T17:25:24.155644
3090816,000030908161,Chiles Clemente Jacques Chipotles Dulces Molidos 220g,Clemente Jacques,Dulces,27.0,28.0,MXN,3.57,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58221095/7501052473420_00.jpg?v=638983291453600000,product_images\3090816.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chiles-clemente-jacques-chipotles-dulces-molidos-220g-3090816/p,Chedraui,"Nadie le enseña hacer chiles a Clemente Jacques. Disfruta todo el sabor que traemos hasta tu mesa.
<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el conte",4.9,290,,2025-11-18T17:25:24.796738
3090670,000030906709,Galleta MacMa Selecciones Finas Surtidas 330g,Mac'Ma,Dulces,88.5,88.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58220910/850697002524_00.jpg?v=638983291107270000,product_images\3090670.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galleta-macma-selecciones-finas-surtidas-330g-3090670/p,Chedraui,"Surtido de Galletas Finas ideales para compartir en cualquier momento
<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, e",4.3,296,,2025-11-18T17:25:25.497009
3080163,000030801639,Dulce de Tamarindo Dulces De La Rosa Pulparindo Caja de 280g,De la rosa,Dulces,69.0,69.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58186818/725226000206_00.jpg?v=638983217876970000,product_images\3080163.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/dulce-de-tamarindo-dulces-de-la-rosa-pulparindo-caja-de-280g-3080163/p,Chedraui,"Pulparindo de la rosa original, una deliciosa barrita de tamarindo natural, con un sabor acidito en una exquisita combinación con sal y chile. Disfruta el sabor único de este delicioso dulce mexicano ",3.6,151,,2025-11-18T17:25:26.421231
3045501,000030455016,Galleta MacMa Presidente Finas Surtido 350g,Mac'Ma,Dulces,95.0,95.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58208821/850697002500_00.jpg?v=638983263884000000,product_images\3045501.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galleta-macma-presidente-finas-surtido-350g-3045501/p,Chedraui,"Surtido de Galletas Finas ideales para compartir en cualquier momento.
<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, ",4.9,374,,2025-11-18T17:25:27.454032
3045013,750100871619,Galletas Cuetara Chavalin 280g,Cuétara,Dulces,53.5,53.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58208484/7501008766194_00.jpg?v=638983263092700000,product_images\3045013.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galletas-cuetara-chavalin-280g-3045013/p,Chedraui,"Galletas Chavalin son unas ricas galletas que te dan todo el sabor tradicional de una galleta de malvavisco con coco. Su dulce sabor a coco, las hace ideales para disfrutarlas solas o acompañarlas con",4.5,360,,2025-11-18T17:25:28.144908
3044466,724865010256,Galletas Dondé Animalitos 150g,Dondé,Dulces,14.0,14.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57681722/724865010256_00.jpg?v=638978877380000000,product_images\3044466.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galletas-donde-animalitos-150g-3044466/p,Chedraui,"Animalitos Dondé divertidas galletas en forma de animalitos con un rico sabor a vainilla y consistencia crujiente. ¡Acompaña tus mañanas con el sabor de Animalitos Dondé!
<div><br><b>Las imágenes del ",3.7,442,,2025-11-18T17:25:28.841733
3044425,000030444256,Galletas Cuetara Marias 160g,Cuétara,Dulces,16.0,16.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58686703/7501008702451_00.jpg?v=638990882894200000,product_images\3044425.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/galletas-cuetara-marias-160g-3044425/p,Chedraui,"Galletas Marias ricas&nbsp;galletas que te dan todo el sabor tradicional de una maria. Su dulce sabor a vainilla, con ligeras notas a mantequillalas las hace ideales para complementar tus&nbsp;recetas",4.1,229,,2025-11-18T17:25:29.720029
3865234,000038652349,Hot Wheels City Pista de Juguete Tienda de Dulces,Hot Wheels,Dulces,349.0,349.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57249263/194735264056_00.jpg?v=638972947859600000,product_images\3865234.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/hot-wheels-city-pista-de-juguete-tienda-de-dulces-3865234/p,Chedraui,Hot Wheels City Pista de Juguete Tienda de Dulces para niños de 3 años en adelante,4.9,23,,2025-11-18T17:25:30.460382
3841376,000038413766,Paletas Sour Patch Halloween 300g,Sour Patch,Dulces,12.7,127.0,MXN,90.0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57571350/70462011821_00.jpg?v=638978027374830000,product_images\3841376.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paletas-sour-patch-halloween-300g-3841376/p,Chedraui,"Paletas Sour Patch Halloween
<div><br><b>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo",4.4,426,,2025-11-18T17:25:31.185104
3841374,000038413742,Bastón de Dulces Kisses Harry Potter 59g,Hershey's Kisses,Dulces,7.8,78.0,MXN,90.0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/57802333/34000945221_00.jpg?v=638979173842470000,product_images\3841374.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/baston-de-dulces-kisses-harry-potter-59g-3841374/p,Chedraui,"Bastón de Dulces Kisses Harry Potter
<div><br><b>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",5.0,414,,2025-11-18T17:25:31.788665
3841372,000038413728,Dulces Mickey Minnie Halloween 1 Pieza,Chedraui,Dulces,8.7,87.0,MXN,90.0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57571348/609454684066_00.jpg?v=638978027369700000,product_images\3841372.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/dulces-mickey-minnie-halloween-1-pieza-3841372/p,Chedraui,"Dulces Mickey Minnie Halloween 1 Pieza.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",4.7,99,,2025-11-18T17:25:32.445114
3102876,000031028769,Zanahoria por kg,Frutas y Verduras,Abarrotes,13.9,15.9,MXN,12.58,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57979475/2502958_00.jpg?v=638980576826500000,product_images\3102876.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/zanahoria-por-kg-3102876/p,Chedraui,"Zanahoria por kilo. Para una dieta más saludable.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar",4.9,283,,2025-11-18T17:25:37.490572
3102861,000031028615,Tomate Saladet por kg,Frutas y Verduras,Abarrotes,12.9,24.5,MXN,47.35,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694622/2502928_00.jpg?v=638990904064430000,product_images\3102861.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/tomate-saladet-por-kg-3102861/p,Chedraui,"Tomate Saladet por kilo. Para una dieta más saludable.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",3.7,360,,2025-11-18T17:25:38.181392
3102848,000031028486,Aguacate Hass por Kg,Frutas y Verduras,Abarrotes,24.5,98.5,MXN,75.13,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58696220/2502902_00.jpg?v=638990907672300000,product_images\3102848.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/aguacate-hass-por-kg-3102848/p,Chedraui,"Aguacate Hass por kilo. Gran fuente de potasio.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y",4.4,15,,2025-11-18T17:25:38.880285
3102828,000031028288,Plátano Chiapas por Kg,Frutas y Verduras,Abarrotes,14.5,41.0,MXN,64.63,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694469/2502862_00.jpg?v=638990903544800000,product_images\3102828.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/platano-chiapas-por-kg-3102828/p,Chedraui,"Plátano Chiapas por Kg. Elige una vida más saludable
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden camb",3.7,138,,2025-11-18T17:25:39.510968
3755669,750642564843,Papel Higiénico Kleenex Cottonelle Elegance 32 Rollos,Kleenex,Abarrotes,269.0,271.0,MXN,0.74,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57758751/7506425648436_00.jpg?v=638979070623930000,product_images\3755669.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-kleenex-cottonelle-elegance-32-rollos-3755669/p,Chedraui,"Papel Higiénico Kleenex Cottonelle<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pr",3.7,401,,2025-11-18T17:25:40.207226
3102874,000031028745,Pepino Verde por Kg,Frutas y Verduras,Abarrotes,22.5,22.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58687482/2502954_00.jpg?v=638990885441670000,product_images\3102874.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pepino-verde-por-kg-3102874/p,Chedraui,"Pepino Verde por Kilo. Perfecto para una alimentación mas balanceada.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas,",4.1,373,,2025-11-18T17:25:41.003296
3102869,000031028691,Calabaza Italiana por Kg,Frutas y Verduras,Abarrotes,32.5,32.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57979515/2502944_00.jpg?v=638980576828400000,product_images\3102869.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/calabaza-italiana-por-kg-3102869/p,Chedraui,"Calabaza Italiana por kilo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo",4.2,109,,2025-11-18T17:25:42.069864
3102855,000031028554,Papa Blanca por kg,Frutas y Verduras,Abarrotes,24.0,29.5,MXN,18.64,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694484/2502916_00.jpg?v=638990903598300000,product_images\3102855.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papa-blanca-por-kg-3102855/p,Chedraui,"Papa Blanca  por kilo. Para una dieta más saludable.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden camb",3.8,248,,2025-11-18T17:25:42.897550
3102851,000031028516,Cebolla Blanca por kg,Frutas y Verduras,Abarrotes,34.9,34.9,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694479/2502908_00.jpg?v=638990903582800000,product_images\3102851.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/cebolla-blanca-por-kg-3102851/p,Chedraui,"Cebolla Blanca por kilo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo av",3.6,78,,2025-11-18T17:25:43.805071
3102776,000002502758,Limón sin Semilla por Kg,Frutas y Verduras,Abarrotes,14.5,46.5,MXN,68.82,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58693711/2502758_00.jpg?v=638990901290900000,product_images\3102776.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/limon-sin-semilla-por-kg-3102776/p,Chedraui,"Limón sin Semilla por kilo. Perfecto para una alimentación más balanceada.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, pi",3.7,260,,2025-11-18T17:25:44.582854
3101215,000031012157,Huevo San Juan Blanco 30 Piezas,San Juan,Abarrotes,89.0,91.0,MXN,2.2,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58213494/7503000555172_00.jpg?v=638983274764530000,product_images\3101215.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/huevo-san-juan-blanco-30-piezas-3101215/p,Chedraui,"Huevo San Juan Blanco 30 Piezas
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pr",3.6,18,,2025-11-18T17:25:45.331546
3100920,000031009201,Cilantro Rollo,Frutas y Verduras,Abarrotes,7.5,8.5,MXN,11.76,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57978806/2350178_00.jpg?v=638980576215600000,product_images\3100920.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/cilantro-rollo-3100920/p,Chedraui,"Cilantro en rollo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso.</",4.2,218,,2025-11-18T17:25:46.169256
3064075,000030640757,Suavizante de Ropa Suavitel Cuidado Superior Fresca Primavera 1L,Suavitel,Abarrotes,27.0,35.0,MXN,22.86,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57974598/7501035903029_00.jpg?v=638980571438330000,product_images\3064075.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/suavizante-de-ropa-suavitel-cuidado-superior-fresca-primavera-1l-3064075/p,Chedraui,"Deja tu ropa limpia y con un aroma delicioso y duradero con el suavizante de telas Suavitel Cuidado Superior Fresca Primavera con nueva fragancia mejorada, gracias a sus millones de cápsulas que se fi",3.7,493,,2025-11-18T17:25:46.932503
3840362,000038403620,Suavizante de Telas Suavitel Cuidado Superior Fresco Aroma de Sol 1L,Suavitel,Abarrotes,27.0,35.0,MXN,22.86,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57804770/7509546694849_00.jpg?v=638979179424930000,product_images\3840362.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/suavizante-de-telas-suavitel-cuidado-superior-fresco-aroma-de-sol-1l-3840362/p,Chedraui,"Cuida tus prendas durante el lavado de ropa con el suavizante acondicionador de telas Suavitel Cuidado Superior Fresco Aroma de Sol 1L, ahora con botella reciclable con tapa.<div><br><b>Las imágenes d",4.3,27,,2025-11-18T17:25:47.757965
3817240,750081002918,Pan Bimbo Blanco 620g,Bimbo,Abarrotes,44.0,44.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58713136/7500810029183_00.jpg?v=638990948890870000,product_images\3817240.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pan-bimbo-blanco-620g-3817240/p,Chedraui,"Llénate de energía todos los días gracias a Pan blanco Bimbo. Hecho con cereales y vitaminas que te ayudarán a tener una alimentación balanceada.

<div><br><b>Las imágenes del producto son únicamente ",3.5,402,,2025-11-18T17:25:48.523034
3806353,000038063534,Papel Higiénico Kleenex Cottonelle Elegance 18 Rollos,Kleenex,Abarrotes,130.0,130.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58055115/7506425654178_00.jpg?v=638980733423170000,product_images\3806353.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-kleenex-cottonelle-elegance-18-rollos-3806353/p,Chedraui,"Papel Higiénico con hojas dobles.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pre",3.8,67,,2025-11-18T17:25:49.279432
3762933,000037629335,Lavatrastes Axión Limón Vinagre 900ml,Axión,Abarrotes,39.5,39.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58238740/7509546684260_00.jpg?v=638983329801470000,product_images\3762933.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/lavatrastes-axion-limon-vinagre-900ml-3762933/p,Chedraui,"Lavatrastes Axión Limón Vinagre 900ml<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",4.8,244,,2025-11-18T17:25:49.974858
3759320,000037593209,Servitoalla Pétalo Jumbo 1 Rollo,Pétalo,Abarrotes,31.0,31.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58708808/7506425649495_00.jpg?v=638990938640200000,product_images\3759320.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/servitoalla-petalo-jumbo-1-rollo-3759320/p,Chedraui,"Servitoalla Pétalo Jumbo 1 Rollo<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin prev",4.6,275,,2025-11-18T17:25:51.029919
3667731,000036677313,Azúcar Zulka Morena 2kg,Zulka,Abarrotes,44.0,75.0,MXN,41.33,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58025461/661440000052_00.jpg?v=638980654214870000,product_images\3667731.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/azucar-zulka-morena-2kg-3667731/p,Chedraui,"Azúcar morena de caña 100% natural, es azúcar natural granulada que contiene una ligera película de melaza dándole un color Marfil y ligero al sabor caramelo haciéndola el endulzante perfecto. Endulza",4.5,282,,2025-11-18T17:25:51.888868
3664399,000036643998,Papel Higiénico Kleenex Cottonelle Elegance 4 Rollos,Kleenex,Abarrotes,40.0,40.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58689638/7506425622016_00.jpg?v=638990890395930000,product_images\3664399.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-kleenex-cottonelle-elegance-4-rollos-3664399/p,Chedraui,"Kleenex Cottonelle Elegance es un producto Premium, que gracias a su tecnología sedosa con fibras de algodón de alta calidad, te brindará una experiencia única de suavidad y resistencia. Adicionado co",4.0,463,,2025-11-18T17:25:52.666963
3564171,000035641711,Papel Higiénico Pétalo Ultra Jumbo 16 Rollos,Pétalo,Abarrotes,82.0,82.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58686102/7506425600021_00.jpg?v=638990881641900000,product_images\3564171.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-petalo-ultra-jumbo-16-rollos-3564171/p,Chedraui,"La resistencia y suavidad de Papel Higiénico Pétalo Ultra Jumbo  de 16 rollos con 234 hojas, hará que tu papel rinda días y días. Su diseño con extractos de Aloe y Vitamina E, le dará una limpieza del",4.1,40,,2025-11-18T17:25:53.519281
3524595,000035245957,Servilletas Pétalo Hoja Sencilla 420 Servilletas,Pétalo,Abarrotes,57.0,57.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58698143/7506425600397_00.jpg?v=638990912500000000,product_images\3524595.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/servilletas-petalo-hoja-sencilla-420-servilletas-3524595/p,Chedraui,"Disfruta de la calidad de Pétalo en tu mesa con las servilletas ideales para la hora de la comida.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el conten",4.0,414,,2025-11-18T17:25:54.442449
3493869,750954607365,Lavatrastes Líquido Axion Limón 100% Efectivo Arrancagrasa 1.4L,Axión,Abarrotes,67.0,67.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58000442/7509546073651_00.jpg?v=638980613429100000,product_images\3493869.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/lavatrastes-liquido-axion-limon-100-efectivo-arrancagrasa-14l-3493869/p,Chedraui,"¿Los platos sucios son tu pesadilla de todos los días? No dejes que eso empañe tus momentos, utiliza el lavatrastes líquido Axion Limón y reduce considerablemente el tiempo de lavada. Con su fórmula 1",4.8,177,,2025-11-18T17:25:55.112102
3479966,732535851030,Aguacate Hass Enmallado Pieza,Frutas y Verduras,Abarrotes,24.5,39.9,MXN,38.6,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58430239/7503020605086_00.jpg?v=638986054705200000,product_images\3479966.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/aguacate-hass-enmallado-pieza-3479966/p,Chedraui,"Aguacate Hass Enmallado por Pieza. Gran fuente de vitaminas K, C, B5, B6 y E, potasio y ácido fólico.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el ",4.2,462,,2025-11-18T17:25:55.986660
3349702,000033497020,Huevos Blancos Chedraui 30 Piezas,Chedraui,Abarrotes,86.0,86.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58690533/2355782_00.jpg?v=638990893034700000,product_images\3349702.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/huevos-blancos-chedraui-30-piezas-3349702/p,Chedraui,"30 Huevos Blancos Chedraui para preparar ricos alimentos para toda la familia con la proteína más completa, ya que está constituida por la más amplia gama de aminoácidos para el crecimiento y mejor de",3.6,151,,2025-11-18T17:25:56.743472
3250655,000032506556,Arroz Super Extra Chedraui 900g,Chedraui,Abarrotes,15.0,20.0,MXN,25.0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58689887/7501253655175_00.jpg?v=638990891154470000,product_images\3250655.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/arroz-super-extra-chedraui-900g-3250655/p,Chedraui,"Este cereal es el alimento básico más importante para una gran parte de la población de todo el mundo, principalmente por el alto valor energético que aporta.
<div><br><b>Las imágenes del producto son",4.0,19,,2025-11-18T17:25:57.475832
3248965,000032489651,Bolillo,Panadería,Abarrotes,1.6,2.0,MXN,20.0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58687732/2354324_00.jpg?v=638990886090600000,product_images\3248965.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/bolillo-3248965/p,Chedraui,"Tradicional pan francés elaborado con harina especial para bolillo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, e",4.0,465,,2025-11-18T17:25:57.475945
3109877,000031098779,Pechuga sin Hueso de Pollo kg,Crío,Abarrotes,191.0,191.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58427996/2503528_00.jpg?v=638986049840370000,product_images\3109877.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pechuga-sin-hueso-de-pollo-kg-3109877/p,Chedraui,"Pechuga sin hueso ni piel.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo ",3.6,464,,2025-11-18T17:25:58.390696
3109737,000031097376,Chile Serrano por Kg,Frutas y Verduras,Abarrotes,66.0,66.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694138/2503411_00.jpg?v=638990902577100000,product_images\3109737.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chile-serrano-por-kg-3109737/p,Chedraui,"Chile Serrano por Kg
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso.",4.0,320,,2025-11-18T17:25:59.266034
3108088,000002503362,Tortilla de Maíz Amarillo Kg,Tortillería Castro,Abarrotes,12.5,12.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58686902/2503362_00.jpg?v=638990883733470000,product_images\3108088.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/tortilla-de-maiz-amarillo-kg-3108088/p,Chedraui,"Tortilla de maíz amarillo
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo a",3.7,424,,2025-11-18T17:25:59.922174
3102870,000031028707,Chayote sin Espinas por kg,Frutas y Verduras,Abarrotes,21.5,29.5,MXN,27.12,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57979323/2502946_00.jpg?v=638980576820870000,product_images\3102870.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chayote-sin-espinas-por-kg-3102870/p,Chedraui,"Chayote sin Espinas por kilo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin prev",4.7,238,,2025-11-18T17:26:01.476282
3102860,000031028608,Tomate Verde por kg,Frutas y Verduras,Abarrotes,39.5,47.0,MXN,15.96,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58694613/2502926_00.jpg?v=638990904033930000,product_images\3102860.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/tomate-verde-por-kg-3102860/p,Chedraui,"Tomate Verde por kg. Para una dieta más saludable.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambia",4.4,67,,2025-11-18T17:26:02.350275
3102852,000031028523,Cebolla Morada por kg,Frutas y Verduras,Abarrotes,27.9,29.9,MXN,6.69,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58693495/2502910_00.jpg?v=638990900611630000,product_images\3102852.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/cebolla-morada-por-kg-3102852/p,Chedraui,"Cebolla Morada por kilo.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo av",3.6,31,,2025-11-18T17:26:03.123279
3102823,000031028233,Piña Gota Miel por Kg,Frutas y Verduras,Abarrotes,29.9,29.9,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58687443/2502852_00.jpg?v=638990885333300000,product_images\3102823.jpg,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pina-gota-miel-por-kg-3102823/p,Chedraui,"Piña Gota Miel por Kilo. Elige una vida más saludable.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",3.8,390,,2025-11-18T17:26:03.902743
