sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,rating,reviews_count,is_school_supply,is_office_supply,scraped_at,last_updated
ST5001831,750519448810,Xerox Etiquetas Autoadheribles 100pz,Xerox,Consumibles de Impresión,Etiquetas Autoadheribles,100pz,75.02,75.02,0,MXN,True,192,https://cdn.stationery-store.mx/products/5001831.jpg,https://www.officemax.com.mx/producto/5001831,Costco,Xerox Etiquetas Autoadheribles 100pz - Artículo de papelería de alta calidad,4.9,205,False,False,2025-11-18T16:26:42.335500,2025-11-18T16:26:42.335501
ST5001832,750604287482,Report Papel de Colores 100 hojas,Report,Hojas y Papel,Papel de Colores,100 hojas,65.92,96.8,31.9,MXN,True,164,https://cdn.stationery-store.mx/products/5001832.jpg,https://www.papeleríacornejo.com.mx/producto/5001832,Office Max,Report Papel de Colores 100 hojas - Artículo de papelería de alta calidad,4.6,200,False,True,2025-11-18T16:26:42.335508,2025-11-18T16:26:42.335509
ST5001833,750677412810,Kingston Teclado USB 1pz,Kingston,Tecnología y Cómputo,Teclado USB,1pz,186.69,186.69,0,MXN,True,30,https://cdn.stationery-store.mx/products/5001833.jpg,https://www.costco.com.mx/producto/5001833,Papelería Cornejo,Kingston Teclado USB 1pz - Artículo de papelería de alta calidad,4.8,290,False,False,2025-11-18T16:26:42.335515,2025-11-18T16:26:42.335516
ST5001834,750242383184,Giotto Plastilina 10 colores,Giotto,Artículos de Arte,Plastilina,10 colores,37.15,50.9,27.0,MXN,True,114,https://cdn.stationery-store.mx/products/5001834.jpg,https://www.officemax.com.mx/producto/5001834,Office Depot,Giotto Plastilina 10 colores - Artículo de papelería de alta calidad,4.2,160,True,False,2025-11-18T16:26:42.335523,2025-11-18T16:26:42.335524
ST5001835,750407839958,Staedtler Bolígrafo de Gel 1pz,Staedtler,Escritura,Bolígrafo de Gel,1pz,26.85,26.85,0,MXN,False,70,https://cdn.stationery-store.mx/products/5001835.jpg,https://www.officemax.com.mx/producto/5001835,Lumen,Staedtler Bolígrafo de Gel 1pz - Artículo de papelería de alta calidad,4.9,298,True,False,2025-11-18T16:26:42.335530,2025-11-18T16:26:42.335531
ST5001836,750186384332,Pelikan Plastilina 10 colores,Pelikan,Artículos de Arte,Plastilina,10 colores,49.42,55.17,10.4,MXN,True,14,https://cdn.stationery-store.mx/products/5001836.jpg,https://www.papeleríacornejo.com.mx/producto/5001836,Office Depot,Pelikan Plastilina 10 colores - Artículo de papelería de alta calidad,3.9,11,True,False,2025-11-18T16:26:42.335539,2025-11-18T16:26:42.335540
ST5001837,750457948522,Xerox Papel Fotográfico A4 50 hojas,Xerox,Consumibles de Impresión,Papel Fotográfico A4,50 hojas,138.56,154.48,10.3,MXN,True,0,https://cdn.stationery-store.mx/products/5001837.jpg,https://www.costco.com.mx/producto/5001837,Costco,Xerox Papel Fotográfico A4 50 hojas - Artículo de papelería de alta calidad,4.1,234,False,False,2025-11-18T16:26:42.335547,2025-11-18T16:26:42.335547
ST5001838,750167142882,Puma Mochila Ejecutiva 1pz,Puma,Mochilas y Loncheras,Mochila Ejecutiva,1pz,459.95,459.95,0,MXN,True,94,https://cdn.stationery-store.mx/products/5001838.jpg,https://www.officedepot.com.mx/producto/5001838,Lumen,Puma Mochila Ejecutiva 1pz - Artículo de papelería de alta calidad,4.4,124,True,False,2025-11-18T16:26:42.335554,2025-11-18T16:26:42.335555
ST5001839,750475673378,Report Papel Bond Blanco Carta 500 hojas,Report,Hojas y Papel,Papel Bond Blanco Carta,500 hojas,99.44,99.44,0,MXN,True,174,https://cdn.stationery-store.mx/products/5001839.jpg,https://www.officemax.com.mx/producto/5001839,Amazon México,Report Papel Bond Blanco Carta 500 hojas - Artículo de papelería de alta calidad,5.0,102,False,True,2025-11-18T16:26:42.335561,2025-11-18T16:26:42.335561
ST5001840,750190599483,HP USB 32GB 1pz,HP,Tecnología y Cómputo,USB 32GB,1pz,120.88,120.88,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001840.jpg,https://www.lumen.com.mx/producto/5001840,Amazon México,HP USB 32GB 1pz - Artículo de papelería de alta calidad,4.6,136,False,False,2025-11-18T16:26:42.335567,2025-11-18T16:26:42.335568
ST5001841,750177698650,Artline Pizarrón Blanco 60x90cm 1pz,Artline,Pizarrones,Pizarrón Blanco 60x90cm,1pz,382.22,382.22,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001841.jpg,https://www.lumen.com.mx/producto/5001841,Costco,Artline Pizarrón Blanco 60x90cm 1pz - Artículo de papelería de alta calidad,4.1,216,False,False,2025-11-18T16:26:42.335576,2025-11-18T16:26:42.335577
ST5001842,750503956880,Canon Calculadora de Escritorio 1pz,Canon,Calculadoras,Calculadora de Escritorio,1pz,202.25,202.25,0,MXN,False,74,https://cdn.stationery-store.mx/products/5001842.jpg,https://www.lumen.com.mx/producto/5001842,Walmart,Canon Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.9,73,False,True,2025-11-18T16:26:42.335583,2025-11-18T16:26:42.335584
ST5001843,750334741252,Pelikan Acuarelas 12 colores,Pelikan,Artículos de Arte,Acuarelas,12 colores,69.95,69.95,0,MXN,True,41,https://cdn.stationery-store.mx/products/5001843.jpg,https://www.officemax.com.mx/producto/5001843,Office Depot,Pelikan Acuarelas 12 colores - Artículo de papelería de alta calidad,4.8,60,True,False,2025-11-18T16:26:42.335590,2025-11-18T16:26:42.335591
ST5001844,750668027923,Office Depot Clips Estándar 100pz,Office Depot,Escritorio y Accesorios,Clips Estándar,100pz,18.58,18.58,0,MXN,True,114,https://cdn.stationery-store.mx/products/5001844.jpg,https://www.officemax.com.mx/producto/5001844,Office Depot,Office Depot Clips Estándar 100pz - Artículo de papelería de alta calidad,3.9,170,False,True,2025-11-18T16:26:42.335596,2025-11-18T16:26:42.335597
ST5001845,750456510147,Office Depot Clasificadores con Broche 10pz,Office Depot,Archivado y Organización,Clasificadores con Broche,10pz,44.78,58.25,23.1,MXN,True,96,https://cdn.stationery-store.mx/products/5001845.jpg,https://www.amazonméxico.com.mx/producto/5001845,Office Max,Office Depot Clasificadores con Broche 10pz - Artículo de papelería de alta calidad,4.8,49,False,True,2025-11-18T16:26:42.335604,2025-11-18T16:26:42.335605
ST5001846,750106894047,Samsung Cartucho Color Compatible 1pz,Samsung,Consumibles de Impresión,Cartucho Color Compatible,1pz,326.05,326.05,0,MXN,True,142,https://cdn.stationery-store.mx/products/5001846.jpg,https://www.costco.com.mx/producto/5001846,Lumen,Samsung Cartucho Color Compatible 1pz - Artículo de papelería de alta calidad,4.6,4,False,False,2025-11-18T16:26:42.335611,2025-11-18T16:26:42.335611
ST5001847,750168925382,3M Diurex Jumbo 1pz,3M,Adhesivos,Diurex Jumbo,1pz,67.42,76.94,12.4,MXN,True,83,https://cdn.stationery-store.mx/products/5001847.jpg,https://www.costco.com.mx/producto/5001847,Amazon México,3M Diurex Jumbo 1pz - Artículo de papelería de alta calidad,4.6,253,False,False,2025-11-18T16:26:42.335618,2025-11-18T16:26:42.335619
ST5001848,750901940538,Boise Papel de Colores 100 hojas,Boise,Hojas y Papel,Papel de Colores,100 hojas,49.16,49.16,0,MXN,True,32,https://cdn.stationery-store.mx/products/5001848.jpg,https://www.officemax.com.mx/producto/5001848,Amazon México,Boise Papel de Colores 100 hojas - Artículo de papelería de alta calidad,4.5,252,False,True,2025-11-18T16:26:42.335625,2025-11-18T16:26:42.335626
ST5001849,750794162018,Pelikan Pinceles 5pz,Pelikan,Artículos de Arte,Pinceles,5pz,40.55,40.55,0,MXN,True,73,https://cdn.stationery-store.mx/products/5001849.jpg,https://www.officemax.com.mx/producto/5001849,Walmart,Pelikan Pinceles 5pz - Artículo de papelería de alta calidad,4.8,296,True,False,2025-11-18T16:26:42.335632,2025-11-18T16:26:42.335633
ST5001850,750270319984,Artline Marcadores para Pizarrón 4pz,Artline,Pizarrones,Marcadores para Pizarrón,4pz,70.81,70.81,0,MXN,False,108,https://cdn.stationery-store.mx/products/5001850.jpg,https://www.officemax.com.mx/producto/5001850,Costco,Artline Marcadores para Pizarrón 4pz - Artículo de papelería de alta calidad,4.0,293,False,False,2025-11-18T16:26:42.335639,2025-11-18T16:26:42.335640
ST5001851,750237618508,Epson Papel Bond Blanco Carta 500 hojas,Epson,Hojas y Papel,Papel Bond Blanco Carta,500 hojas,105.79,105.79,0,MXN,True,184,https://cdn.stationery-store.mx/products/5001851.jpg,https://www.costco.com.mx/producto/5001851,Lumen,Epson Papel Bond Blanco Carta 500 hojas - Artículo de papelería de alta calidad,4.5,278,False,True,2025-11-18T16:26:42.335646,2025-11-18T16:26:42.335646
ST5001852,750616310237,Kingston Webcam HD 1pz,Kingston,Tecnología y Cómputo,Webcam HD,1pz,402.85,402.85,0,MXN,True,34,https://cdn.stationery-store.mx/products/5001852.jpg,https://www.officedepot.com.mx/producto/5001852,Office Max,Kingston Webcam HD 1pz - Artículo de papelería de alta calidad,4.4,282,False,False,2025-11-18T16:26:42.335656,2025-11-18T16:26:42.335657
ST5001853,750225116768,Nike Mochila Ejecutiva 1pz,Nike,Mochilas y Loncheras,Mochila Ejecutiva,1pz,418.28,418.28,0,MXN,True,144,https://cdn.stationery-store.mx/products/5001853.jpg,https://www.officemax.com.mx/producto/5001853,Lumen,Nike Mochila Ejecutiva 1pz - Artículo de papelería de alta calidad,4.5,54,True,False,2025-11-18T16:26:42.335663,2025-11-18T16:26:42.335663
ST5001854,750199963251,Casio Calculadora Impresora 1pz,Casio,Calculadoras,Calculadora Impresora,1pz,1143.3,1143.3,0,MXN,True,37,https://cdn.stationery-store.mx/products/5001854.jpg,https://www.papeleríacornejo.com.mx/producto/5001854,Amazon México,Casio Calculadora Impresora 1pz - Artículo de papelería de alta calidad,4.3,251,False,True,2025-11-18T16:26:42.335670,2025-11-18T16:26:42.335670
ST5001855,750614685020,Acco Clips Estándar 100pz,Acco,Escritorio y Accesorios,Clips Estándar,100pz,18.09,22.83,20.8,MXN,True,74,https://cdn.stationery-store.mx/products/5001855.jpg,https://www.papeleríacornejo.com.mx/producto/5001855,Office Depot,Acco Clips Estándar 100pz - Artículo de papelería de alta calidad,3.8,246,False,True,2025-11-18T16:26:42.335679,2025-11-18T16:26:42.335680
ST5001856,750663410794,UHU Pegamento Blanco 250ml 1pz,UHU,Adhesivos,Pegamento Blanco 250ml,1pz,24.02,24.02,0,MXN,True,141,https://cdn.stationery-store.mx/products/5001856.jpg,https://www.walmart.com.mx/producto/5001856,Papelería Cornejo,UHU Pegamento Blanco 250ml 1pz - Artículo de papelería de alta calidad,4.0,48,False,False,2025-11-18T16:26:42.335686,2025-11-18T16:26:42.335687
ST5001857,750383249445,Wilson Jones Clasificadores con Broche 10pz,Wilson Jones,Archivado y Organización,Clasificadores con Broche,10pz,54.6,54.6,0,MXN,True,24,https://cdn.stationery-store.mx/products/5001857.jpg,https://www.amazonméxico.com.mx/producto/5001857,Amazon México,Wilson Jones Clasificadores con Broche 10pz - Artículo de papelería de alta calidad,4.3,226,False,True,2025-11-18T16:26:42.335693,2025-11-18T16:26:42.335694
ST5001858,750733620036,Texas Instruments Calculadora Científica 1pz,Texas Instruments,Calculadoras,Calculadora Científica,1pz,265.56,265.56,0,MXN,True,175,https://cdn.stationery-store.mx/products/5001858.jpg,https://www.papeleríacornejo.com.mx/producto/5001858,Lumen,Texas Instruments Calculadora Científica 1pz - Artículo de papelería de alta calidad,4.3,300,False,True,2025-11-18T16:26:42.335701,2025-11-18T16:26:42.335701
ST5001859,750809419268,Bic Pluma Negra 1pz,Bic,Escritura,Pluma Negra,1pz,6.66,6.66,0,MXN,True,29,https://cdn.stationery-store.mx/products/5001859.jpg,https://www.lumen.com.mx/producto/5001859,Office Max,Bic Pluma Negra 1pz - Artículo de papelería de alta calidad,4.3,226,True,False,2025-11-18T16:26:42.335708,2025-11-18T16:26:42.335708
ST5001860,750248986527,Faber-Castell Acuarelas 12 colores,Faber-Castell,Artículos de Arte,Acuarelas,12 colores,73.71,73.71,0,MXN,True,29,https://cdn.stationery-store.mx/products/5001860.jpg,https://www.officemax.com.mx/producto/5001860,Lumen,Faber-Castell Acuarelas 12 colores - Artículo de papelería de alta calidad,4.0,44,True,False,2025-11-18T16:26:42.335714,2025-11-18T16:26:42.335715
ST5001861,750756930251,Quartet Chinches de Colores 100pz,Quartet,Pizarrones,Chinches de Colores,100pz,25.78,25.78,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001861.jpg,https://www.officedepot.com.mx/producto/5001861,OfficeMax,Quartet Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.2,67,False,False,2025-11-18T16:26:42.335721,2025-11-18T16:26:42.335721
ST5001862,750674353859,3M Marcadores para Pizarrón 4pz,3M,Pizarrones,Marcadores para Pizarrón,4pz,69.98,69.98,0,MXN,False,101,https://cdn.stationery-store.mx/products/5001862.jpg,https://www.officemax.com.mx/producto/5001862,Walmart,3M Marcadores para Pizarrón 4pz - Artículo de papelería de alta calidad,4.6,246,False,False,2025-11-18T16:26:42.335729,2025-11-18T16:26:42.335730
ST5001863,750957640360,Verbatim Adaptador HDMI 1pz,Verbatim,Tecnología y Cómputo,Adaptador HDMI,1pz,122.03,138.95,12.2,MXN,True,23,https://cdn.stationery-store.mx/products/5001863.jpg,https://www.lumen.com.mx/producto/5001863,Papelería Cornejo,Verbatim Adaptador HDMI 1pz - Artículo de papelería de alta calidad,4.2,80,False,False,2025-11-18T16:26:42.335737,2025-11-18T16:26:42.335738
ST5001864,750519811400,Great Value Papel Crepé 10pz,Great Value,Hojas y Papel,Papel Crepé,10pz,42.63,42.63,0,MXN,True,156,https://cdn.stationery-store.mx/products/5001864.jpg,https://www.officemax.com.mx/producto/5001864,Office Depot,Great Value Papel Crepé 10pz - Artículo de papelería de alta calidad,4.9,23,False,True,2025-11-18T16:26:42.335744,2025-11-18T16:26:42.335745
ST5001865,750812826909,Boise Papel Kraft 25 hojas,Boise,Hojas y Papel,Papel Kraft,25 hojas,48.66,48.66,0,MXN,True,89,https://cdn.stationery-store.mx/products/5001865.jpg,https://www.walmart.com.mx/producto/5001865,Office Max,Boise Papel Kraft 25 hojas - Artículo de papelería de alta calidad,4.4,80,False,True,2025-11-18T16:26:42.335751,2025-11-18T16:26:42.335751
ST5001866,750953017164,Herschel Mochila Ejecutiva 1pz,Herschel,Mochilas y Loncheras,Mochila Ejecutiva,1pz,588.45,588.45,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001866.jpg,https://www.officemax.com.mx/producto/5001866,OfficeMax,Herschel Mochila Ejecutiva 1pz - Artículo de papelería de alta calidad,4.0,269,True,False,2025-11-18T16:26:42.335757,2025-11-18T16:26:42.335758
ST5001867,750304353414,Uni-ball Pluma Negra 1pz,Uni-ball,Escritura,Pluma Negra,1pz,6.2,6.2,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001867.jpg,https://www.officedepot.com.mx/producto/5001867,Costco,Uni-ball Pluma Negra 1pz - Artículo de papelería de alta calidad,4.6,268,True,False,2025-11-18T16:26:42.335764,2025-11-18T16:26:42.335765
ST5001868,750196189539,Puma Lonchera Térmica 1pz,Puma,Mochilas y Loncheras,Lonchera Térmica,1pz,164.11,164.11,0,MXN,True,6,https://cdn.stationery-store.mx/products/5001868.jpg,https://www.amazonméxico.com.mx/producto/5001868,Lumen,Puma Lonchera Térmica 1pz - Artículo de papelería de alta calidad,4.7,171,True,False,2025-11-18T16:26:42.335773,2025-11-18T16:26:42.335773
ST5001869,750995553914,Sharp Calculadora Científica 1pz,Sharp,Calculadoras,Calculadora Científica,1pz,294.08,394.42,25.4,MXN,True,103,https://cdn.stationery-store.mx/products/5001869.jpg,https://www.officemax.com.mx/producto/5001869,Amazon México,Sharp Calculadora Científica 1pz - Artículo de papelería de alta calidad,3.9,9,False,True,2025-11-18T16:26:42.335780,2025-11-18T16:26:42.335781
ST5001870,750814684019,Canon Cartulina Blanca 10pz,Canon,Hojas y Papel,Cartulina Blanca,10pz,57.04,83.47,31.7,MXN,False,103,https://cdn.stationery-store.mx/products/5001870.jpg,https://www.lumen.com.mx/producto/5001870,Amazon México,Canon Cartulina Blanca 10pz - Artículo de papelería de alta calidad,4.2,29,False,True,2025-11-18T16:26:42.335788,2025-11-18T16:26:42.335789
ST5001871,750813810819,Five Star Block de Notas 100 hojas,Five Star,Cuadernos y Libretas,Block de Notas,100 hojas,32.53,41.57,21.7,MXN,True,45,https://cdn.stationery-store.mx/products/5001871.jpg,https://www.officemax.com.mx/producto/5001871,Papelería Cornejo,Five Star Block de Notas 100 hojas - Artículo de papelería de alta calidad,4.0,85,True,False,2025-11-18T16:26:42.335798,2025-11-18T16:26:42.335798
ST5001872,750823380253,Staples Porta Clips Magnético 1pz,Staples,Escritorio y Accesorios,Porta Clips Magnético,1pz,47.38,57.87,18.1,MXN,True,121,https://cdn.stationery-store.mx/products/5001872.jpg,https://www.papeleríacornejo.com.mx/producto/5001872,Amazon México,Staples Porta Clips Magnético 1pz - Artículo de papelería de alta calidad,4.4,251,False,True,2025-11-18T16:26:42.335807,2025-11-18T16:26:42.335807
ST5001873,750131331919,Samsung CD-R Grabable 10pz,Samsung,Consumibles de Impresión,CD-R Grabable,10pz,90.05,90.05,0,MXN,True,116,https://cdn.stationery-store.mx/products/5001873.jpg,https://www.costco.com.mx/producto/5001873,Office Depot,Samsung CD-R Grabable 10pz - Artículo de papelería de alta calidad,4.5,21,False,False,2025-11-18T16:26:42.335814,2025-11-18T16:26:42.335814
ST5001874,750199204832,Resistol Pegamento Instantáneo 3g,Resistol,Adhesivos,Pegamento Instantáneo,3g,31.77,44.07,27.9,MXN,True,119,https://cdn.stationery-store.mx/products/5001874.jpg,https://www.walmart.com.mx/producto/5001874,Amazon México,Resistol Pegamento Instantáneo 3g - Artículo de papelería de alta calidad,3.9,192,False,False,2025-11-18T16:26:42.335822,2025-11-18T16:26:42.335823
ST5001875,750706487561,Kingston Mouse Pad 1pz,Kingston,Tecnología y Cómputo,Mouse Pad,1pz,53.11,53.11,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001875.jpg,https://www.costco.com.mx/producto/5001875,Costco,Kingston Mouse Pad 1pz - Artículo de papelería de alta calidad,4.8,235,False,False,2025-11-18T16:26:42.335831,2025-11-18T16:26:42.335831
ST5001876,750507003968,Maped Perforadora 2 Agujeros 1pz,Maped,Escritorio y Accesorios,Perforadora 2 Agujeros,1pz,57.75,57.75,0,MXN,True,144,https://cdn.stationery-store.mx/products/5001876.jpg,https://www.officemax.com.mx/producto/5001876,Lumen,Maped Perforadora 2 Agujeros 1pz - Artículo de papelería de alta calidad,4.6,239,False,True,2025-11-18T16:26:42.335838,2025-11-18T16:26:42.335838
ST5001877,750797471450,Genius Teclado USB 1pz,Genius,Tecnología y Cómputo,Teclado USB,1pz,238.47,354.33,32.7,MXN,True,47,https://cdn.stationery-store.mx/products/5001877.jpg,https://www.papeleríacornejo.com.mx/producto/5001877,Amazon México,Genius Teclado USB 1pz - Artículo de papelería de alta calidad,3.9,64,False,False,2025-11-18T16:26:42.335846,2025-11-18T16:26:42.335846
ST5001878,750814136137,Totto Mochila Deportiva 1pz,Totto,Mochilas y Loncheras,Mochila Deportiva,1pz,502.68,502.68,0,MXN,False,27,https://cdn.stationery-store.mx/products/5001878.jpg,https://www.officedepot.com.mx/producto/5001878,Office Depot,Totto Mochila Deportiva 1pz - Artículo de papelería de alta calidad,4.8,63,True,False,2025-11-18T16:26:42.335852,2025-11-18T16:26:42.335853
ST5001879,750211184991,Kingston Hub USB 4 Puertos 1pz,Kingston,Tecnología y Cómputo,Hub USB 4 Puertos,1pz,183.91,183.91,0,MXN,True,81,https://cdn.stationery-store.mx/products/5001879.jpg,https://www.lumen.com.mx/producto/5001879,Costco,Kingston Hub USB 4 Puertos 1pz - Artículo de papelería de alta calidad,4.2,186,False,False,2025-11-18T16:26:42.335859,2025-11-18T16:26:42.335860
ST5001880,750383194301,"Officemax Carpeta de Argollas 1"" 1pz",Officemax,Archivado y Organización,"Carpeta de Argollas 1""",1pz,46.56,57.68,19.3,MXN,True,0,https://cdn.stationery-store.mx/products/5001880.jpg,https://www.lumen.com.mx/producto/5001880,OfficeMax,"Officemax Carpeta de Argollas 1"" 1pz - Artículo de papelería de alta calidad",4.2,121,False,True,2025-11-18T16:26:42.335866,2025-11-18T16:26:42.335867
ST5001881,750850278024,Acco Despachador de Cinta 1pz,Acco,Escritorio y Accesorios,Despachador de Cinta,1pz,75.15,75.15,0,MXN,True,134,https://cdn.stationery-store.mx/products/5001881.jpg,https://www.officemax.com.mx/producto/5001881,Lumen,Acco Despachador de Cinta 1pz - Artículo de papelería de alta calidad,4.5,53,False,True,2025-11-18T16:26:42.335873,2025-11-18T16:26:42.335874
ST5001882,750575733624,HP Calculadora Impresora 1pz,HP,Calculadoras,Calculadora Impresora,1pz,1431.53,1431.53,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001882.jpg,https://www.amazonméxico.com.mx/producto/5001882,Office Depot,HP Calculadora Impresora 1pz - Artículo de papelería de alta calidad,4.8,137,False,True,2025-11-18T16:26:42.335880,2025-11-18T16:26:42.335881
ST5001883,750182316234,Epson Papel Crepé 10pz,Epson,Hojas y Papel,Papel Crepé,10pz,30.28,30.28,0,MXN,True,184,https://cdn.stationery-store.mx/products/5001883.jpg,https://www.officemax.com.mx/producto/5001883,Lumen,Epson Papel Crepé 10pz - Artículo de papelería de alta calidad,4.5,42,False,True,2025-11-18T16:26:42.335887,2025-11-18T16:26:42.335888
ST5001884,750772165407,Logitech Webcam HD 1pz,Logitech,Tecnología y Cómputo,Webcam HD,1pz,565.91,565.91,0,MXN,True,133,https://cdn.stationery-store.mx/products/5001884.jpg,https://www.officedepot.com.mx/producto/5001884,Office Max,Logitech Webcam HD 1pz - Artículo de papelería de alta calidad,4.5,113,False,False,2025-11-18T16:26:42.335895,2025-11-18T16:26:42.335895
ST5001885,750527733883,Texas Instruments Calculadora de Escritorio 1pz,Texas Instruments,Calculadoras,Calculadora de Escritorio,1pz,203.71,203.71,0,MXN,True,197,https://cdn.stationery-store.mx/products/5001885.jpg,https://www.officedepot.com.mx/producto/5001885,Office Max,Texas Instruments Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.2,287,False,True,2025-11-18T16:26:42.335901,2025-11-18T16:26:42.335902
ST5001886,750134658692,Samsung Cartucho Color Compatible 1pz,Samsung,Consumibles de Impresión,Cartucho Color Compatible,1pz,242.86,342.46,29.1,MXN,True,33,https://cdn.stationery-store.mx/products/5001886.jpg,https://www.officemax.com.mx/producto/5001886,Lumen,Samsung Cartucho Color Compatible 1pz - Artículo de papelería de alta calidad,4.8,53,False,False,2025-11-18T16:26:42.335909,2025-11-18T16:26:42.335910
ST5001887,750303237212,Canon DVD-R Grabable 10pz,Canon,Consumibles de Impresión,DVD-R Grabable,10pz,96.42,124.86,22.8,MXN,True,162,https://cdn.stationery-store.mx/products/5001887.jpg,https://www.officemax.com.mx/producto/5001887,Costco,Canon DVD-R Grabable 10pz - Artículo de papelería de alta calidad,4.9,188,False,False,2025-11-18T16:26:42.335916,2025-11-18T16:26:42.335917
ST5001888,750920067474,Genius Audífonos con Micrófono 1pz,Genius,Tecnología y Cómputo,Audífonos con Micrófono,1pz,110.64,110.64,0,MXN,True,115,https://cdn.stationery-store.mx/products/5001888.jpg,https://www.officemax.com.mx/producto/5001888,Office Max,Genius Audífonos con Micrófono 1pz - Artículo de papelería de alta calidad,4.9,35,False,False,2025-11-18T16:26:42.335924,2025-11-18T16:26:42.335924
ST5001889,750627522840,Epson Papel China 10pz,Epson,Hojas y Papel,Papel China,10pz,23.34,23.34,0,MXN,True,51,https://cdn.stationery-store.mx/products/5001889.jpg,https://www.amazonméxico.com.mx/producto/5001889,Amazon México,Epson Papel China 10pz - Artículo de papelería de alta calidad,4.3,139,False,True,2025-11-18T16:26:42.335931,2025-11-18T16:26:42.335932
ST5001890,750233487734,HP Tóner Negro 1pz,HP,Consumibles de Impresión,Tóner Negro,1pz,668.92,668.92,0,MXN,True,0,https://cdn.stationery-store.mx/products/5001890.jpg,https://www.officedepot.com.mx/producto/5001890,Papelería Cornejo,HP Tóner Negro 1pz - Artículo de papelería de alta calidad,4.1,45,False,False,2025-11-18T16:26:42.335938,2025-11-18T16:26:42.335939
ST5001891,750151546953,UHU Cinta Doble Cara 1pz,UHU,Adhesivos,Cinta Doble Cara,1pz,36.72,36.72,0,MXN,True,19,https://cdn.stationery-store.mx/products/5001891.jpg,https://www.costco.com.mx/producto/5001891,Office Max,UHU Cinta Doble Cara 1pz - Artículo de papelería de alta calidad,4.7,98,False,False,2025-11-18T16:26:42.335946,2025-11-18T16:26:42.335947
ST5001892,750490522929,Sharp Calculadora Impresora 1pz,Sharp,Calculadoras,Calculadora Impresora,1pz,1499.71,2192.08,31.6,MXN,True,15,https://cdn.stationery-store.mx/products/5001892.jpg,https://www.amazonméxico.com.mx/producto/5001892,Office Max,Sharp Calculadora Impresora 1pz - Artículo de papelería de alta calidad,4.3,7,False,True,2025-11-18T16:26:42.335955,2025-11-18T16:26:42.335956
ST5001893,750202941713,Office Depot Chinches de Colores 100pz,Office Depot,Pizarrones,Chinches de Colores,100pz,25.69,25.69,0,MXN,True,194,https://cdn.stationery-store.mx/products/5001893.jpg,https://www.lumen.com.mx/producto/5001893,Office Depot,Office Depot Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.7,27,False,False,2025-11-18T16:26:42.335962,2025-11-18T16:26:42.335963
ST5001894,750213026395,HP Mouse Inalámbrico 1pz,HP,Tecnología y Cómputo,Mouse Inalámbrico,1pz,233.13,233.13,0,MXN,True,141,https://cdn.stationery-store.mx/products/5001894.jpg,https://www.officemax.com.mx/producto/5001894,OfficeMax,HP Mouse Inalámbrico 1pz - Artículo de papelería de alta calidad,4.5,71,False,False,2025-11-18T16:26:42.335969,2025-11-18T16:26:42.335970
ST5001895,750308369803,HP Etiquetas Autoadheribles 100pz,HP,Consumibles de Impresión,Etiquetas Autoadheribles,100pz,66.69,66.69,0,MXN,True,102,https://cdn.stationery-store.mx/products/5001895.jpg,https://www.costco.com.mx/producto/5001895,Papelería Cornejo,HP Etiquetas Autoadheribles 100pz - Artículo de papelería de alta calidad,4.1,119,False,False,2025-11-18T16:26:42.335976,2025-11-18T16:26:42.335977
ST5001896,750110225000,UHU Cinta Adhesiva Transparente 1pz,UHU,Adhesivos,Cinta Adhesiva Transparente,1pz,21.2,21.2,0,MXN,True,110,https://cdn.stationery-store.mx/products/5001896.jpg,https://www.officedepot.com.mx/producto/5001896,Papelería Cornejo,UHU Cinta Adhesiva Transparente 1pz - Artículo de papelería de alta calidad,4.7,1,False,False,2025-11-18T16:26:42.335992,2025-11-18T16:26:42.335993
ST5001897,750137522610,Pelikan Marcador Permanente 1pz,Pelikan,Escritura,Marcador Permanente,1pz,17.17,17.17,0,MXN,True,73,https://cdn.stationery-store.mx/products/5001897.jpg,https://www.amazonméxico.com.mx/producto/5001897,OfficeMax,Pelikan Marcador Permanente 1pz - Artículo de papelería de alta calidad,3.9,29,True,False,2025-11-18T16:26:42.336001,2025-11-18T16:26:42.336001
ST5001898,750936958100,Epson Cartulina de Colores 10pz,Epson,Hojas y Papel,Cartulina de Colores,10pz,60.83,60.83,0,MXN,True,96,https://cdn.stationery-store.mx/products/5001898.jpg,https://www.amazonméxico.com.mx/producto/5001898,Office Depot,Epson Cartulina de Colores 10pz - Artículo de papelería de alta calidad,4.1,82,False,True,2025-11-18T16:26:42.336012,2025-11-18T16:26:42.336014
